index,comments
5440,"484. ĐỨC THẾ TÔN TỪ CHỐI NĂM YÊU CẦU CỦA DEVADATTA\n( Tóm tắt và triển khai ý từ CHƯƠNG SAṄGHĀDISESA - BỘ PĀRĀJIKA - TẠNG LUẬT VINAYA )\n\nLúc bấy giờ, Đức Thế Tôn ngự tại thành Rājagaha, Veḷuvana, nơi nuôi dưỡng các con sóc. Devadatta xúi giục một nhóm Tỳ kheo hãy cùng y đến bắt bớ Đức Thế Tôn nhằm gây chia rẽ Tăng Đoàn và phân chia quyền lãnh đạo. Các Tỳ Kheo ban đầu khựng lại và tán thán Đức Thế Tôn là Bậc đại uy đức, đại thần lực không thể nào có thể dễ dàng bất kính, xâm phạm được. Nhưng Devadatta cứ thuyết phục mãi và nói rằng chỉ đến xin Đức Thế Tôn thêm năm yêu cầu đơn giản cho việc tu tập mà thôi chứ không gì nghiêm trọng. Davadatta chứng thiền rất sâu dù không chứng được Thánh quả nào nên lời nói của y cực kỳ có sức mạnh đè lên tâm của nhóm Tỳ kheo thiếu kiên định kia. Và họ đến chỗ Đức Thế Tôn và trình bày.\n\nĐức Thế Tôn biết rõ mọi điều sắp xảy ra nhưng cứ thanh thản để mọi việc diễn ra. Devadatta và các Tỳ kheo vào lễ kính Đức Thế Tôn trong dáng vẻ hết sức tôn trọng cùng một nội tâm xấu xa, toan tính như dáng vẻ của đám nịnh thần trước mặt Đức vua anh minh vậy.\n\nDevadatta trình bày:\n- Kính bạch Đức Thế Tôn. Ngài thường ca ngợi đời sống từ bỏ, đời sống viễn ly, đời sống ít ham muốn và biết đủ, đời sống khắc khổ và chay tịnh… con xin đại diện chúng Tỳ kheo thỉnh xin thêm năm pháp nhằm giúp cho chúng Tỳ kheo thêm phần thanh tịnh, thiểu dục, cao quý trong mắt cộng đồng quần chúng ạ. Năm pháp ấy gồm:\n\n1. TỲ KHEO SỐNG TRONG RỪNG HOANG VU TRỌN ĐỜI. AI VÀO CƯ NGỤ TRONG LÀNG SẼ PHẠM TỘI.\n\n2. TỲ KHEO PHẢI TRỌN ĐỜI KHẤT THỰC MÀ SỐNG. AI HOAN HỶ NHẬN LỜI THỈNH MỜI ĐẾN TƯ GIA, CUNG ĐIỆN THỌ THỰC SẼ PHẠM TỘI.\n\n3. TỲ KHEO TRỌN ĐỜI CHỈ ĐƯỢC MẶC PHẤN TẢO Y ( Y MAY TỪ VẢI VỤN BỊ QUĂNG BỎ ). AI HOAN HỶ VỚI Y MỚI ĐƯỢC CƯ SĨ CÚNG DƯỜNG SẼ PHẠM TỘI.\n\n4. TỲ KHEO SỐNG TRỌN ĐỜI DƯỚI GỐC CÂY BẤT CHẤP MƯA NẮNG. AI TRÚ DƯỚI MÁI CHE SẼ PHẠM TỘI.\n\n5. TỲ KHEO TRỌN ĐỜI CHỈ ĂN CHAY TUYỆT ĐỐI. AI ĂN THỊT CÁ SẼ PHẠM TỘI.\n\nĐức Thế Tôn nghiêm nghị cất lời:\n- Ta không cho phép năm điều cực đoan này chỉ vì mong muốn nhận được sự trầm trồ, ủng hộ của quần chúng ( thời đó ai càng hành xác, kỳ quái thì người dân càng cho là cao siêu ). Năm điều này là phi pháp và gây bất lợi cho sự tu tập của đại chúng Tỳ kheo. Ta chỉ cho phép:\n\n1. VỊ TỲ KHEO NÀO MUỐN THỰC HIỆN HẠNH SỐNG Ở RỪNG ( ẨN LÂM, ĐỘC CƯ ) THÌ CHỈ NÊN SỐNG MỘT GIAI ĐOẠN. VỊ NÀO MUỐN VÀO KINH THÀNH, LÀNG MẠC, TỊNH XÁ CƯ NGỤ VÀ GIÁO HOÁ THÌ CỨ TUỲ DUYÊN.\n\n2. VỊ TỲ KHEO NÀO MUỐN CHỦ ĐỘNG KHẤT THỰC HAY THỌ THỰC VÌ ĐƯỢC CƯ SĨ THỈNH MỜI ĐỀU ĐƯỢC. MIỄN LÀ PHẢI GIÁO HOÁ VÀ SỐNG PHẠM HẠNH XỨNG ĐÁNG VỚI SỰ TÔN TRỌNG VÀ CÚNG DƯỜNG CỦA CƯ SĨ.\n\n3. VỊ TỲ KHEO NÀO MUỐN THỰC HIỆN HẠNH MẶC Y CHẤP VÁ ( PHẤN TẢO Y ) THÌ CỨ THỰC HIỆN. VỊ NÀO HOAN HỶ NHẬN Y MỚI TỪ CƯ SĨ VÌ QUÝ TẤM LÒNG CỦA HỌ VÀ MONG CHO HỌ CÓ PHƯỚC THÌ CỨ NHẬN. MIỄN TU SAO CHO CHÍNH MÌNH XỨNG ĐÁNG PHẨM MẠO SA MÔN CAO QUÝ.\n\n4. TA CHỈ CHO PHÉP VỊ TỲ KHEO TRÚ NGỤ DƯỚI GỐC CÂY SỐNG KHỔ HẠNH KHÔNG QUÁ 8 THÁNG. VÌ CHƯ TỲ KHEO CÒN NHIỀU PHẬN SỰ PHẢI LÀM, NHIỀU NƠI PHẢI ĐẾN, NHIỀU NGƯỜI CHỜ GIÁO HOÁ KHÔNG THỂ ÔM MÃI BÓNG CÂY.\n\n5. TA CHO PHÉP DÙNG THỊT TAM TỊNH NHỤC ( KHÔNG VÌ MÌNH CON VẬT CHẾT, MÌNH KHÔNG NGHE TIẾNG CON VẬT BỊ GIẾT, KHÔNG THẤY CẢNH SÁT HẠI ) VÌ ĐƯỜNG SÁ HOANG VU GIỮA CÁC XỨ, NGƯỜI DÂN KHÔNG THỂ BIẾT ĐƯỢC KHI NÀO GẶP CHƯ TĂNG ĐỂ HỌ CHUẨN BỊ SẲN ĐỒ CHAY. VÌ KHÔNG MUỐN LỠ DỊP THỌ NHẬN VẬT THỰC CỦA BẤT CỨ CƯ SĨ NÀO CHO HỌ CÓ PHƯỚC VÀ KẾT DUYÊN VỚI TAM BẢO NÊN CHÚNG TỲ KHEO SẼ TỪ BI THỌ NHẬN BÌNH ĐẲNG TẤT CẢ MUỖNG CƠM NHƯ NHAU DÙ CHAY HAY MẶN VỚI TỨ VÔ LƯỢNG TÂM.\n\n- Lúc ấy Devadatta vui mừng, khoái trá rồi cùng phe cánh đảnh lễ Đức Thế Tôn rồi vào trong thành Rajagaha mà rêu rao lại cuộc đàm đạo giữa y và Đức Thế Tôn. Chỉ rêu rao và không nói gì đến việc chia rẽ Tăng Đoàn hay phân chia quyền lãnh đạo. Cứ rêu rao hết đầu đường, cuối chợ mãi. Trong dân chúng chia ra hai phe, một là có Chánh kiến - có Đức tin - có Đạo tâm thì lên tiếng khiển tránh nhóm Tỳ kheo do Devadatta cầm đầu có ý phản bội Đức Thế Tôn và chia rẽ hội chúng, đố kỵ với đức độ của Ngài nên muốn chiếm quyền lãnh đạo. Hai là nhóm người dân có Tà kiến - không có Đức tin - không có Đạo tâm thì thấy lý luận của Devadatta thật sự có lý, rất thuyết phục và có đạo đức rồi họ cũng công kích ngược lại Đức Thế Tôn là thích sống xa hoa, thích sống thuận tiện, thích sống thanh sạch như giống lúc trong hoàng cung. Hai phe dân chúng cứ cãi nhau qua lại suốt ngày.\n\n- Chuyện được các Tỳ kheo trong tinh xá trình lên Đức Thế Tôn. Và Ngài gọi Devadatta và nhóm Tỳ kheo đến khiển trách nặng nề cảnh cáo: “Này kẻ rồ dại kia, vì sao ngươi lại cố tình chia rẽ Tăng chúng…”\n\nKIỂM SOÁ"
5441,Rút kinh nghiệm thay cả dàn cầm cờ mới rồi thì phải kkkk.
5442,Tổng thống iran tử nạn .tân có biết ai làm ko .nghe nói tân giỏi lắm .sao im ru za tân kkk
5443,"Vũ Thắng mấy thằng VT đụng đâu sủa đó việc gì cũng sủa,họ ỉa ko ra cũng nói."
5444,Huân Lâm nghề mà bác .ko sủa lấy gì nhét vào mồm .
5445,Lực lượng công an làm cú đảo chính xem thử kkkk
5446,Thanh Luu Nguyen quân đội cầm sút chờ sẵn rồi ko dám đâu.
5447,Thanh Luu Nguyen Quân Đội Súng ống Đầy kho công an là cái gì đâu.
5448,Thanh Luu Nguyen công an mà đảo chính thì quân đội bắn không trượt phát nào
5449,Khi chưa cài được người của mình vào phòng bị thì ngu sao rời vị trí cực quan trọng đang chơi một canh bạc sanh tử được ăn cả ngã về không! Kkk 🤣😂
5450,"Phim hay , kịch tính"
5451,Một sáng tác hay
5452,TÔ LÂM Một Khi Rời Khỏi Chiếc Ghế Bộ Trưởng Công An/ Nếu Không Có Tay Chân Hoặc Đàn Em Thân Tín Nào Thế Chân Để Củng Cố Quyền Lực Vốn Có / Mà Một Thế Lực Khác Không Cũng Phe Cánh Soán Ngôi Vị Trí Bộ Trưởng Công An/ Thì Sinh Mạng Chính Trị Của Họ TÔ Cực Kỳ Mong Manh Bởi Vì Trước Đó Dưới Bàn Tay TÔ Cũng Đã Đã Dinh Rất Nhiều Phi Vụ Động Trời Rồi ? Một Khi Mà Bị Moi Ra Thì Cũng Sẽ Chịu Chung Số Phận Cùng Với Thưởng Và Huệ Trước Đó Vậy Thôi ? Và Khi Nước Đã Cạn Rồi Cũng Là Lúc Kiến Sẽ Ăn Cá ?!
5453,Dù sao thì dân ta vẫn thương đảng như mẹ con
5454,Có khi nào tổng bí bị cú hồi mã thương của TL.?😂
5455,Hoa Quỳnh đang giằng co giữa phe tổng và Tô hấp dẫn chưa ngã ngũ! Kkk 🤣😂
5456,"Duy Tien Dang nay thấy bác tổng ko đi họp, có khi nào Tô chơi chiêu gì xử r ko 😬"
5457,"Alex Dong chủ lò núp lùm bv 108 thường xuyên để nghe lệnh của trung nam hải hay từ Đại sứ Hùng Ba bày kế phản công phe Tô rửa nhục bởi 2 thằng đệ ruột Huệ, Thưởng, và Mai bỏ của chạy lấy người! Kkk 🤣😂"
5458,Duy Tien Dang chí phải chí phải kkk
5459,Tô già mà roi ghế bo trưởng công an thì chỉ có một con đường duy nhất là về luôn khỏi phải làm
5460,Vì ngu bây giờ bố con trả tin nhau nữa là vì sợ lại có tjăng giật ghế
5461,Tro Lai Mus Tu loạn cào cào xứ quân đông lào toàn tập!🤣😂
5462,Vịt tân chuyên sủa bậy .
5463,Cảm thấy trong sáng lên ctn ko thì nguyên btca ngại j
5464,Chế độ này không biết bao giờ mới mở mắt nhỉ
5465,Chung quy lại dân còn dài dài
5466,Khổ cho a tân ngồi đoán già đoán non
5467,"Lưu Dũng đoán được 3 a rớt chức to của đất nước, bạn đoán được ko"
5468,Truong Tieu Pham cái đó như kiểu có tay trong 😂😂😂 chứ đoán được thì Tân sẽ nói khi nào Tân về nước là 1 đảng có tiếng nói ở Việt Nam ngay
5469,Loạn
5470,Lại giống đại quang thôi
5471,"Ae k hiểu tình hình.\nTừ ngày Tô Lâm đi Đức bắt Xuân Thanh về để diệt phe Thăng-Dũng,\nthì Lâm đã là người của Trọng rồi."
5472,"Nguyễn Long e mù tịt về chính trị, ae có kênh phân tích nào hay và chuẩn chỉ e với 😅. Phe nào cánh nào tốt xấu chả biết ji :v"
5473,"Kỹ Sư Kết Cấu bạn đang ở tình trạng tốt nhất rồi, cứ tập trung mà xây cất cho đời đi, đừng quan tâm mấy cái thị phi ấy làm gì."
5474,Có Kết quả rồi
5475,Ông Lâm đang bận kiếm củi đừng làm phiền ông ấy
5476,"Dời hay k do TC, muốn hay k cũng k được"
5477,Lâm sắp đi sin rồi
5478,Không quan tâm ai làm gì...
5479,😂😂😂😂😂
5480,Rời là đi ngay vì bệnh tích xanh như TĐQ 🤣🤣🤣
5481,Nếu thế càng tốt để ông dẹp sạch kẻ tham nhũng giúp dân thì tốt quá
5482,Chung Phan\nHại thêm thì có...chẳng lợi ích gì cho dân...hãy đợi đấy ! Chúc may mắn lần sau...đánh giặc thì dễ...chiếm đc lòng dân mới khó và quan trọng...
5483,"Đơn giản thôi vì chức bộ trưởng BCA ông đã hạ 2 chủ tịch nước rồi, nên ông sợ buông BCA ra ổng cũng theo 2 ông CTN kia thôi"
5484,Dù là động cơ gì nhưng diệt được thằng nào dân cũng thích
5485,"Phạm Hùng ní đừng mơ vội,cộng sản thì thằg nào lên cũng thế thôi. Thời nay ní có thấy tướng quân đội nào lên ko? Đó là tứ trụ tụi nó sợ quốc phòng lật kèo."
5486,Phạm Hùng quá chuẩn
5487,Nguyễn Phúc Tâm đợi lứa trọng vs tô lâm này ngỏm hết thì ko nói trước dc\nKo có quân đội thì cũng chả có vẹo gì\nCông an sao bằng quân đội vs dân dc\nCông an còn bị ghét cơ
5488,Phạm Hùng chân lý là thằng lên sau lúc nào cũng tan ác hơn thằng hiện tại!!!! Chúc bạn vui vẻ nha
5489,Chức Bộ Trưởng CA Lộc Nhiều Như Quân Nguyên Dễ gì Cụ Từ Bỏ.\nNhư Hồi Ông Quang lên Chủ Tịch Nước.\nSáng Cụ Ở Phòng Chủ Tịch Nước.\nTrưa về Ngủ Ở Phòng BCA Cụ Lâm Chỉ là BT Bù Nhìn.\nÔng Quang Mất Ông lâm Mới Đc Như Ngày nay
5490,"Thu Nguyen kinh, nhà bạn có nhiều người làm to nhỉ 😂, toàn ông với cụ làm toàn bộ trưởng Conan với lại chủ tịch nước, chúc mừng dòng họ nhà bạn nhé 😁"
5491,Ok chả ai đủ khả năng làm bộ trưởng ca như ông. Hãy bắt bắt bắt hết bọn sâu chúa và bọn mối mọt ăn nát cái đất nước vn . Nếu lấy ý dân thì chắc chắn 100% ủng hộ ông.
5492,Phuc Gia Pham nhưng chính nó là thằng trùm cuối thì ai bắt nó.
5493,Quan Nguyen trùm đầu trùm cuối gì cũng được miễn là làm việc ích nước lợi dân thì dân ủng hộ. Hãy xem thử có bao nhiêu con sâu chúa mối chúa mặt bóng nhẫy mỡ vì ăn tham sa đoạ chỉ giỏi đăng đàn nói giọng cha chú và cho dân đen ăn bánh vẽ . Bị ổng cho rớt đài lòi mặt chuột cống ra đó à..😂
5494,"Phuc Gia Pham bạn ko hiểu à thì chính nó là thằng đứng sau ăn nhân dân đến xương đến tủy , làm lợi ích cho dân à bạn nhầm à . Thế chúng nó cứ bắt bớ nhau trong vụ chuyến bay giải cứu và việt á vậy dân có đc nhận lại đồng tiền nào ko , những người chết vì covid có sống lại đc ko , chẳng có thằng nào làm lợi ích cho dân cả chẳng qua là đồng chí chưa bị lộ thôi , bạn giờ thử thống kê tài sản của tô xem khủng cỡ nào chắc nó ko ăn gì mà lương nó tích góp chắc"
5495,"Quan Nguyen câu hỏi khó quá, xin bỏ qua."
5496,Phuc Gia Pham bắt hết còn ai lm.vì ko thằng nào ko ăn
5497,"Phuc Gia Pham bọn bò vàng này chúng nó cũng như bọn bò đỏ thôi! Từ 20 năm trở lại đây đã ông bộ trưởng công an nào dám bắt chủ tịch quốc hội, phó thủ tướng, chủ tịch nước và nhiều chủ tịch, bí thư các tỉnh như Tô Lâm đâu? Dân Việt Nam cứ thấy bắt được thằng quan tham nào là mừng cái đã! Mưa lúc nào mát mặt lúc đấy!"
5498,"Nguyễn Hoàng Giang đấy đâu phải là bắt vì dân mà toàn hạ cánh an toàn , chúng nó đấu đá nhau chứ có gì đâu , bớt đc thằng cũ thì thằng mới lên còn ăn tàn bạo hơn , trừ khi thay đổi cả thể chế tam quyền phân lập thì may ra mới hết , chứ chúng nó cùng một ruộc hết , bạn nói dân vn mừng vì cứ bắt đc thằng quan tham vậy bắt xong dân có đc trả lại tiền ko vậy ,hay từ tay thằng này sang thằng khác thì dân mừng ở nỗi gì"
5499,Quan Nguyen trùm con cắc
5500,Quan Nguyen tóm lại Đảng k muốn làm thế đâu nhưng phải diệt để làm gương! Nên sửa luật nếu tham nhũng thì tử hình làm gương
5501,"Nguyễn Ka thế tử hình xong dân có lấy lại đc tiền ko vậy , hay số tiền thu hồi về đâu ,"
5502,Phuc Gia Pham\nTránh chó sói gặp chó sǎn thôi\nCán bộ cộng sản có người nào mà không tham nhũng?\nNghành công an còn ăn tàn sát hơn những nghành khác rất nhiều
5503,Phuc Gia Pham Làm như thằng bt côn an này trong sạch lắm vậy ? Lầm to 😡
5504,"Lỡ tổng trọng ra đi, làm luôn tbt thì coi như làm Vua 👑😆"
5505,Henri Dn hi vọng ông học theo Mikhail Sergeyevich Gorbachyov. Giải phóng dân tộc khỏi cộng sản.
5506,Lữ Khách Đi Dạo Hy vọng để rồi thất vọng 😡
5507,"Mong bác thuê đầu bếp rắc muối về , làm đầu bếp riêng cho mình để có sức khoẻ lãnh đạo đất nước"
5508,CTN kiêm bộ trưởng Bộ CA😄. Kiểu này có khi phải chờ Bộ Quốc Phòng ra tay.😂
5509,Sắp sửa lại có và kịch hay để xem rồi￼
5510,Luật pháp không có việc chủ tịch nước lại làm luôn bộ trưởng
5511,Trương Ngọc việt nam ta có một rừng luật nhé!
5512,"Manh Luong Đoan đại dương chứ,nước ở đại dương nhiều hơn cây ở rừng 🤣🤣"
5513,Trương Ngọc thế hiến pháp ko cho ai nắm giữ chức tổng bí thư quá hai nhiệm kì nhưng bọn cộng sản luật là do nó đặt ra nó thích như thế đấy
5514,"Trương Ngọc luật để làm cảnh mà thôi,thực tiễn là mưu mô,mặc cả chính trị giữa các phe nhóm."
5515,Chính là lí do ổng chơi ct quốc hội để cấm bãi nhiệm chức vụ btbca
5516,Nhả ra là công an bụp Tô liền...kaka
5517,"tưởng tượng vừa CTN, vừa bộ trưởng cho quen dần. vậy mấy ông lãnh đạo ăn tham mới xón trong quần"
5518,Việt Tân nín dùm 😤
5519,ủng hộ đại tướng Tô Lâm
5520,Miếng mồi nào cũng ngon đưa hết các chức ổng cũng giữ luôn
5521,"Nguyễn Mỹ KKK thế mà giờ miễn nhiệm rồi kìa, thông minh ghê kkk"
5522,Nhả ra đàn em nó lại cắn lại á
5523,Ủng hộ tướng tô Lâm tài giỏi.
5524,Vũ Thịnh nhờ ăn bò zat vàn á kkkkl
5525,Chỉ có ở việc nam mới có 😆
5526,Trùm bắt cóc làm chủ tịch
5527,Nguyen Ngoc Duy Anh mafia
5528,Nguyen Ngoc Duy Anh Vậy àk bắt vậy Đức cay cú không làm được gì kaka
5529,Nguyen Ngoc Duy Anh khóc ra tiếng Mán chưa bạn😂😂😂
5530,Nguyen Ngoc Duy Anh hãy xem thử đã bắt oan ai chưa..?!😑
5531,Nguyen Ngoc Duy Anh mình nghĩ lão Tô giờ chỉ sợ mỗi Bộ Quốc Phòng.
5532,"Xưa tôi có thẳng Bạn tên Lâm mà nó bị què 😂 gọi là Lâm Què, chém lộn ở Phố Tàu San Francisco toàn cổng nó chạy 😅"
5533,"Vì ở ác quá sợ quả báo nhãn tiền, khi người mới ngồi vào ghế BT công an.... Mầy biết Bố mầy là ai không ?."
5534,Bộ trưởng Bộ ăn cướp
5535,"Nếu bây giờ mà còn chức ""vua"" thì chắc là hắn cũng muốn làm luôn. Xứ độc tài có nhiều chuyện ""nạ"" để xem và nghe lắm!"
5536,Ai lên cũng được miễn là đem lại công bằng cho người dân là được. Chứ bây giờ toàn những thủ tục hành chính của nhà nước làm dân đen không đủ khả năng nắm bắt nổi. Mà bọn lãnh đạo thì lợi dụng những luật này kia rờm rà của nhà nước ép dân không.
5537,Nghe theo tiếng gọi của ĐẢNG\nĐâu cần TL có\nĐâu khó có TL
5538,Thủy Nguyên\nThì gọi chủ nhà và con Dog...hehe...
5539,"Gia tài của BT. CA giàu nhanh chóng.. xài 100 năm nữa cũng còn vàng miếng, đô la.. nhà biệt thự thì bao la..."
5540,Vậy giới thiệu sao ta Chủ tiệm nước và Bộ trưởng luôn hả
5541,"Nhìn bác “phúc hậu” quá, chắc làm dc nhiều việc tham nhũng, ý lộn, bài trừ dc nhiều tham nhũng trong ngành công an lắm rồi nhỉ😊😊😊😊"
5542,"Chưa đến lúc thôi, có phải muốn ôm là được đâu"
5543,"Csvn đang rối loạn như canh hẹ, không tìm được người thay thế phù hợp với trường hợp này rất vả độ! Kkk 🤣😂"
5544,Vậy trong luật pháp vn có cơ quan nào dc quyền kiểm tra sai phạm của bộ trưởng bộ công an ko nhỉ? Nếu ko có thì hp bị hỏng nặng rồi. Nếu ko có ktra thì bộ trưởng phạm tôj cũng ko làm gì dc sao hay phải đợi về hưu mới bắt
5545,Muốn cài cắm lính vào ghế bộ trưởng nhưng chắc chắn là không thể. Lên ngồi vài tháng rồi chết
5546,Ghế đang nhắm tới là TBT nhé
5547,Nói chung ông Tô Lâm làm rất tốt nhiệm vụ… chỉ có luật nồng độ cồn hơi cứng nhắc quá nên nhiều người không có thiện cảm thôi
5548,Đoàn Hải tao có thiện cảm nè
5549,"Trò hề chính trị ông là người thống lĩnh các lực lượng Vũ trang ông có quyền yêu cầu qh cách chức ttuong nhưng với vai trò bộ trưởng ông là cấp dưới ttuong vậy ai lớn hơn, rồi khi hợp cp ông ngồi ở đó với vai trò ct hay bộ trưởng"
5550,"Nó chỉ bắt những người có lá gan của 🐰, chứ động tới tao xin thưa trở về quá khứ năm 82 đi có thể rớ đến mình nhớ nha sư 339 trung đoàn 9 cơ động,bonpot + tàu chó lúc ấy, nghe tiếng trung đoàn 9 vào chiến dịch mùa khô khiếp vía kinh hãi, cho nên mình đã không sợ chết thì bây giờ cũng thế."
5551,"Lan Huynh Thôi mà..! Trã đt cho cháu nó xem youtube đi kìa,để nó khóc bà vợ bã vã k trượt phát nào,lại nhục trí.."
5552,Mình thích Tân là phản biện nhưng dạo này Tân quá tầm thường rồi cũng chỉ chọc ngoáy vớ vẩn thôi
5553,Huynh Bui cùng quan điểm..
5554,"Huynh Bui xem càng ngày càng chán. 1 ngày ra 3, 4 bài nhưng bài sau đá bài trước, hết đá nhau thì gom lại 1 bài. Điển hình là bài này😂😂😂"
5555,"Huynh Bui Tân lão ở đâu mà lão hay chọc bộ chính trị của ta vậy MN? Nhưng lão chọc thẳng con nào là đúng như lão đã sắp đặt , thể mới đau"
5556,Bác trọng àh..!? Tân sáng suốt hơn rồi đấy.!?
5557,Ông tô Lâm này có những chiêu trò thủ đoạn gian manh xảo trá hơn đó
5558,Có ai chê tiền
5559,Cá ăn kiến - Kiến ăn cá : Nếu bàn giao lại không đúng cho phe ta !!
5560,Kim luôn
5561,Thế thì tham hơn mõ
5562,Sin Kinh chúc ông xẽ làm chủ tịch thế giới .
5563,Cái xứ loạn
5564,"Nói gì thì nói, bác Tô vẫn là đỉnh nhất từ 20 năm trở lại đây trong vai trò bộ trưởng công an, thời bác Tô cho 2 phó thủ tướng về vườn, chủ tịch quốc hội, chủ tịch nước đương thời phải về quê chăn vịt vì tham nhũng, hơn nữa bá đã xích cổ thằng Khế chua mà từ trước đến nay không ai dám xích nó! Ủng hộ bác Tô tiêu diệt lũ giặc cỏ cá gỗ!"
5565,Nguyễn Hoàng Giang ko chia cho lão thì về vườn là còn nhẹ😄
5566,Nguyễn Phúc Tâm bò đỏ hay bò vàng đấy?
5567,"Nguyễn Hoàng Giang bò gì ko quan trọng,quan trọng cộng sản thằng nào cũng như nhau😄"
5568,Nguyễn Hoàng Giang Khế chua là ai vậy bác
5569,Linh Đan nguyễn công khế cựu tổng biên tập báo thanh niên
5570,có thể làm phước đức cứu giúp tôi
5571,Vì ông đã phanh phui ra hàng chục lãnh đạo các bộ và tỉnh nên cũng có ích cho dân còn gì...
5572,"Nguyễn Duy Đồng ngu thật, thằng nào khg tham nhũng!!!!"
5573,Phuoc Bui ngu...tham bị sập bẫy mới chết chứ mày...
5574,Bác tô vẫn ngguên bộ trưởng\nBộ công an là tuyệt vời cho\nĐất nước
5575,Vậy là Bác Ấy Giàu nức trứng luôn quyền Sinh Sát công khai Tô Hoàng Đế rồi 😱🤯☠️
5576,Chờ hoài sao chưa thấy nội bộ xử lý nhau...chán quá.!
5577,A MI ĐÀ PHẬT
5578,Ai đã nhúng chàm thì đều đái ra quần khi chưa bị lộ
5579,Kkkkkkkkkkphút gần 90 mà bà mai cung phải hạ canh quá giỏ thực sự giỏi
5580,Tô lâm binh thường chưa phải tầm cỡ vì sức khoẻ ông
5581,Tham thế dân khổ thôi
5582,"Tập thể lãnh đạo, lãnh đạo Tập thể,lãnh tụ Tập thể là đây chăng ? Hay lắm à nha !."
5583,Nói thật ...đừng chạnh lòng...người dân k mấy mặn nồng với T côg côg...vì khuôn mặt ôg ta k có tâm và k có tầm...chữ tâm...bằng 3 chữ tài...
5584,Rất khôn... bất khả xâm phạm.... dưới một người trên cả triệu người....
5585,Ai làm cũng được như phải như ông tô Lâm có giám làm không hay chỉ như ông bụt thì chẳng có gì để nói
5586,Hôm nay mới bầu ctn đấy mọi người ơi
5587,Cộng sản thích 1 đít mà ngồi nhiều ghế.
5588,tân cũng gọi bác Trọng à
5589,Như thế mới là đúng
5590,Điều đó là ko thể nhé tân
5591,Vì hắn biết chức Chủ tịch nước dễ đi và khó về nên hắn thủ thế
5592,Xã hội mới phân biệt người tài hay không tài...
